sessionId,sessionStart,sessionEnd,countId,time,count,location,activities
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58402,"2016-03-22 20:23:09",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58403,"2016-03-22 20:23:10",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58404,"2016-03-22 20:23:11",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58405,"2016-03-22 20:23:12",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58406,"2016-03-22 20:23:13",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58407,"2016-03-22 20:23:14",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58408,"2016-03-22 20:23:15",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58409,"2016-03-22 20:23:16",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58410,"2016-03-22 20:23:17",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58411,"2016-03-22 20:23:18",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58412,"2016-03-22 20:23:19",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58413,"2016-03-22 20:23:20",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58414,"2016-03-22 20:23:21",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58415,"2016-03-22 20:23:22",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58416,"2016-03-22 20:23:23",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58417,"2016-03-22 20:23:24",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58418,"2016-03-22 20:23:25",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58419,"2016-03-22 20:23:26",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58420,"2016-03-22 20:23:27",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58421,"2016-03-22 20:23:28",1,"Public/StudyRooms (26)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58422,"2016-03-22 20:23:30",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58423,"2016-03-22 20:23:31",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58424,"2016-03-22 20:23:31",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58425,"2016-03-22 20:23:32",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58426,"2016-03-22 20:23:33",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58427,"2016-03-22 20:23:34",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58428,"2016-03-22 20:23:35",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58429,"2016-03-22 20:23:36",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58430,"2016-03-22 20:23:37",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58431,"2016-03-22 20:23:38",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58432,"2016-03-22 20:23:39",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58433,"2016-03-22 20:23:40",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58434,"2016-03-22 20:23:41",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58435,"2016-03-22 20:23:42",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58436,"2016-03-22 20:23:44",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58437,"2016-03-22 20:23:46",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58438,"2016-03-22 20:23:47",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58439,"2016-03-22 20:23:48",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58440,"2016-03-22 20:23:50",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58441,"2016-03-22 20:23:51",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58442,"2016-03-22 20:23:52",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58443,"2016-03-22 20:23:53",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58444,"2016-03-22 20:23:54",1,"Public/StudyRooms (26)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58445,"2016-03-22 20:23:55",1,"Public/StudyRooms (26)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58446,"2016-03-22 20:23:56",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58447,"2016-03-22 20:23:57",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58448,"2016-03-22 20:23:58",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58449,"2016-03-22 20:23:59",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58450,"2016-03-22 20:24:01",1,"Public/StudyRooms (26)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58451,"2016-03-22 20:24:14",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58452,"2016-03-22 20:24:15",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58453,"2016-03-22 20:24:16",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58454,"2016-03-22 20:24:17",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58455,"2016-03-22 20:24:18",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58456,"2016-03-22 20:24:19",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58457,"2016-03-22 20:24:19",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58458,"2016-03-22 20:24:21",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58459,"2016-03-22 20:24:22",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58460,"2016-03-22 20:24:23",1,"Classroom (27)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58461,"2016-03-22 20:24:34",1,"CommunityRoom (28)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58462,"2016-03-22 20:24:45",1,"Bookmark (30)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58463,"2016-03-22 20:24:45",1,"Bookmark (30)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58464,"2016-03-22 20:24:46",1,"Bookmark (30)","[78]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58465,"2016-03-22 20:24:47",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58466,"2016-03-22 20:24:48",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58467,"2016-03-22 20:24:49",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58468,"2016-03-22 20:24:50",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58469,"2016-03-22 20:24:51",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58470,"2016-03-22 20:24:52",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58471,"2016-03-22 20:24:53",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58472,"2016-03-22 20:24:54",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58473,"2016-03-22 20:24:54",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58474,"2016-03-22 20:24:55",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58475,"2016-03-22 20:24:56",1,"Bookmark (30)","[79]"
1968,"2016-03-22 20:21:31","2016-03-22 20:24:58",58476,"2016-03-22 20:24:57",1,"Bookmark (30)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58486,"2016-03-22 21:15:41",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58487,"2016-03-22 21:15:42",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58488,"2016-03-22 21:15:44",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58489,"2016-03-22 21:15:45",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58490,"2016-03-22 21:15:46",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58491,"2016-03-22 21:15:47",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58492,"2016-03-22 21:15:48",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58493,"2016-03-22 21:15:50",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58494,"2016-03-22 21:15:52",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58495,"2016-03-22 21:15:54",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58496,"2016-03-22 21:15:55",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58497,"2016-03-22 21:15:56",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58498,"2016-03-22 21:15:57",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58499,"2016-03-22 21:15:59",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58500,"2016-03-22 21:16:00",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58501,"2016-03-22 21:16:03",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58502,"2016-03-22 21:16:05",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58503,"2016-03-22 21:16:06",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58504,"2016-03-22 21:16:08",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58505,"2016-03-22 21:16:09",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58506,"2016-03-22 21:16:10",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58507,"2016-03-22 21:16:11",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58508,"2016-03-22 21:16:12",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58509,"2016-03-22 21:16:13",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58510,"2016-03-22 21:16:15",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58511,"2016-03-22 21:16:16",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58512,"2016-03-22 21:16:17",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58513,"2016-03-22 21:16:18",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58514,"2016-03-22 21:16:19",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58515,"2016-03-22 21:16:21",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58516,"2016-03-22 21:16:22",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58517,"2016-03-22 21:16:24",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58518,"2016-03-22 21:16:25",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58519,"2016-03-22 21:16:27",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58520,"2016-03-22 21:16:28",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58521,"2016-03-22 21:16:29",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58522,"2016-03-22 21:16:31",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58523,"2016-03-22 21:16:32",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58524,"2016-03-22 21:16:34",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58525,"2016-03-22 21:16:35",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58526,"2016-03-22 21:16:39",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58527,"2016-03-22 21:16:40",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58528,"2016-03-22 21:16:41",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58529,"2016-03-22 21:17:49",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58530,"2016-03-22 21:17:51",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58531,"2016-03-22 21:17:51",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58532,"2016-03-22 21:17:54",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58533,"2016-03-22 21:17:56",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58534,"2016-03-22 21:17:57",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58535,"2016-03-22 21:17:58",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58536,"2016-03-22 21:17:59",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58537,"2016-03-22 21:18:00",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58538,"2016-03-22 21:18:01",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58539,"2016-03-22 21:18:02",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58540,"2016-03-22 21:18:03",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58541,"2016-03-22 21:18:04",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58542,"2016-03-22 21:18:05",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58543,"2016-03-22 21:18:06",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58544,"2016-03-22 21:18:08",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58545,"2016-03-22 21:18:09",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58546,"2016-03-22 21:18:16",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58547,"2016-03-22 21:18:18",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58548,"2016-03-22 21:18:19",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58549,"2016-03-22 21:18:20",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58550,"2016-03-22 21:18:21",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58551,"2016-03-22 21:18:25",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58552,"2016-03-22 21:18:26",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58553,"2016-03-22 21:18:27",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58554,"2016-03-22 21:18:29",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58555,"2016-03-22 21:18:30",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58556,"2016-03-22 21:18:31",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58557,"2016-03-22 21:18:32",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58558,"2016-03-22 21:18:34",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58559,"2016-03-22 21:18:35",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58560,"2016-03-22 21:18:37",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58561,"2016-03-22 21:18:39",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58562,"2016-03-22 21:18:44",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58563,"2016-03-22 21:18:45",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58564,"2016-03-22 21:18:46",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58565,"2016-03-22 21:18:47",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58566,"2016-03-22 21:18:48",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58567,"2016-03-22 21:18:49",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58568,"2016-03-22 21:18:50",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58569,"2016-03-22 21:18:51",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58570,"2016-03-22 21:18:55",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58571,"2016-03-22 21:18:56",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58572,"2016-03-22 21:18:57",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58573,"2016-03-22 21:18:58",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58574,"2016-03-22 21:18:59",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58575,"2016-03-22 21:19:00",1,"Public/StudyRooms (26)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58576,"2016-03-22 21:19:03",1,"Public/StudyRooms (26)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58577,"2016-03-22 21:19:06",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58578,"2016-03-22 21:19:07",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58579,"2016-03-22 21:19:08",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58580,"2016-03-22 21:19:09",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58581,"2016-03-22 21:19:10",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58582,"2016-03-22 21:19:11",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58583,"2016-03-22 21:19:12",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58584,"2016-03-22 21:19:15",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58585,"2016-03-22 21:19:16",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58586,"2016-03-22 21:19:18",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58587,"2016-03-22 21:19:21",1,"Classroom (27)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58588,"2016-03-22 21:19:22",1,"Classroom (27)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58589,"2016-03-22 21:19:25",1,"Classroom (27)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58590,"2016-03-22 21:19:27",1,"Classroom (27)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58591,"2016-03-22 21:19:28",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58592,"2016-03-22 21:19:32",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58593,"2016-03-22 21:19:33",1,"Classroom (27)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58594,"2016-03-22 21:19:38",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58595,"2016-03-22 21:19:40",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58596,"2016-03-22 21:19:43",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58597,"2016-03-22 21:19:45",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58598,"2016-03-22 21:19:46",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58599,"2016-03-22 21:19:48",1,"CommunityRoom (28)","[78,79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58600,"2016-03-22 21:19:49",1,"CommunityRoom (28)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58601,"2016-03-22 21:19:51",1,"CommunityRoom (28)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58602,"2016-03-22 21:19:53",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58603,"2016-03-22 21:19:57",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58604,"2016-03-22 21:19:58",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58605,"2016-03-22 21:20:00",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58606,"2016-03-22 21:20:03",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58607,"2016-03-22 21:20:04",1,"CommunityRoom (28)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58608,"2016-03-22 21:20:07",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58609,"2016-03-22 21:20:09",1,"Bookmark (30)","[79]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58610,"2016-03-22 21:20:10",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58611,"2016-03-22 21:20:11",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58612,"2016-03-22 21:20:12",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58613,"2016-03-22 21:20:13",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58614,"2016-03-22 21:20:15",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58615,"2016-03-22 21:20:18",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58616,"2016-03-22 21:20:19",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58617,"2016-03-22 21:20:21",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58618,"2016-03-22 21:20:22",1,"Bookmark (30)","[78]"
1971,"2016-03-22 21:15:38","2016-03-22 21:20:36",58619,"2016-03-22 21:20:28",1,"Bookmark (30)","[78]"
